Section,Part_Number,Size,Description,Finish,Quantity,OEM_Number
General Motors Fasteners,10566PK,14.00 x 34.00mm 22mm Head Diameter,14.00 x 34.00mm 22mm Head Diameter Black Nylon Bumper & Door Insulator Screws,Black Nylon,25 Pcs.,#3 Square Drive Truss Head; G.M. # 11561438
General Motors Fasteners,10539PK,7.50 x 35.00mm 22mm Head Diameter,7.50 x 35.00mm 22mm Head Diameter Black Nylon Bumper Fascia Screws,Black Nylon,15 Pcs.,"#3 Square Drive Truss Head; Chrysler # 6503819, 6503401; G.M. # 25631448"
Nuts Push On Type Threaded Stud Metric,11178PK,9.20 x 45.00mm 22mm Head Diameter,9.20 x 45.00mm 22mm Head Diameter Black Nylon Bumper Fascia Screws,Black Nylon,15 Pcs.,#3 Square Drive Truss Head; G.M. # 25705182
Push On Type Retainers,1621PK,6-1.00mm Screw Size 17mm Outside Diameter Flange,6-1.00mm Screw Size 17mm Outside Diameter Flange Zinc Plated,Zinc Plated,100 Pcs.,"Chrysler # 6501178, 6501192; Ford # N801192S36; G.M. # 11503736, 11609738, 14093869"
Push On Type Retainers,1043PK,8-1.25mm Screw Size 16mm Outside Diameter Flange,8-1.25mm Screw Size 16mm Outside Diameter Flange Zinc Finish,Zinc Finish,100 Pcs.,"Chrysler # 6501025; G.M. # 11502504, 11502853"
Push On Type Retainers,3010PK,8-1.25mm Screw Size 24mm Outside Diameter Flange,8-1.25mm Screw Size 24mm Outside Diameter Flange Zinc Finish Bumper Strip Retainers,Zinc Finish,50 Pcs.,Chrysler # 6501825; G.M. # 10009923
Push On Type Retainers,9335PK,10 x 1.50mm Screw Size 20mm Outside Diameter Flange,10 x 1.50mm Screw Size 20mm Outside Diameter Flange Black Finish,Black Finish,50 Pcs.,G.M. # 11502759
Nuts Push On Type Threaded Stud Metric,1276PK,10-1.50mm Screw Size 24mm Outside Diameter Flange,10-1.50mm Screw Size 24mm Outside Diameter Flange Dacromet Finish General Motors,Dacromet Finish,50 Pcs.,G.M. # 11501849
Push On Type Retainers,1044PK,12-1.75mm Screw Size 21.40mm Outside Diameter Flange,12-1.75mm Screw Size 21.40mm Outside Diameter Flange Black Finish,Black Finish,50 Pcs.,G.M. # 11502737
Retainers Grommet,9952PK,14-2.00mm Screw Size 25mm Outside Diameter Flange,14-2.00mm Screw Size 25mm Outside Diameter Flange Black Finish,Black Finish,50 Pcs.,G.M. # 11504119
Retainers Grommet,16447PK,"11/64"" (4.50) Hole Size 5mm Stem Length 28mm Head Diameter Bumper Cover Grommets","11/64"" (4.50) Hole Size 5mm Stem Length 28mm Head Diameter Black Nylon Bumper Cover Grommets",Black Nylon,25 Pcs.,G.M. # 15265199
Retainers Grommet,16450PK,"5mm Stud 25/64"" (10mm) Hole Size 8mm Stem Length 30mm Head Diameter","5mm Stud 25/64"" (10mm) Hole Size 8mm Stem Length 30mm Head Diameter Black Nylon Wheel House Liner Retainers",Black Nylon,25 Pcs.,GM # 94530387
Nuts Push On Type Non-Threaded Stud Metric,16446PK,28mm Top Diameter 17.50mm Bottom Diameter 23mm Overall Height,28mm Top Diameter 17.50mm Bottom Diameter 23mm Overall Height Black Nylon,Black Nylon,25 Pcs.,G.M. # 15924986
Push On Type Retainers,9850PK,3.20mm Stud Size 9.50mm Outside Diameter Flange,3.20mm Stud Size 9.50mm Outside Diameter Flange Zinc Finish,Zinc Finish,100 Pcs.,G.M. # 11502794
Nuts Thread Cutting Metric,1691PK,4mm Stud Size 11mm Outside Diameter Flange,4mm Stud Size 11mm Outside Diameter Flange Black Finish General Motors,Black Finish,100 Pcs.,G.M.
Thread Cutting Nuts,1041PK,5mm Stud Size 10mm Hex Size 15mm Flange Diameter,5mm Stud Size 10mm Hex Size 15mm Flange Diameter Black Finish,Black Finish,50 Pcs.,"G.M. # 11501835, 11508900, 11510062,"
Thread Cutting Nuts,1042PK,6.30mm Stud Size 11mm Hex Size 18mm Flange Diameter,6.30mm Stud Size 11mm Hex Size 18mm Flange Diameter Zinc Finish,Zinc Finish,50 Pcs.,"G.M. # 11501836, 11503432"
Nuts Lock Zinc Plated,1622PK,8mm Stud Size 13mm Hex Size 20mm Flange Diameter,8mm Stud Size 13mm Hex Size 20mm Flange Diameter Zinc Finish,Zinc Finish,100 Pcs.,"G.M. # 11502507, 11509535, 11514282"
Nuts Hex Loose Washer Standard,11140PK,6-1.00mm Stud Size 11mm Hex Size 24mm Flange Diameter,6-1.00mm Stud Size 11mm Hex Size 24mm Flange Diameter Metallic Gray Finish with Sealer Locking Washer Nuts,,25 Pcs.,G.M. # 11505865
Nuts Nylon,17921PK,"1/4 - 20 Screw Size 7/16"" Hex Size 5/8"" Outside Diameter Loose Washer","1/4 - 20 Screw Size 7/16"" Hex Size 5/8"" Outside Diameter Loose Washer Yellow Zinc Finish",Zinc Finish,50 Pcs.,"G.M. # 3866846; Ford # 385400, 45334; Chrysler # 6023204, 6025004, 6033560"
Nuts Nylon,16445PK,4.20mm Screw Size 20mm Flange Diameter 13.50mm Over All Height Bumper Deﬂector Flange Nuts,4.20mm Screw Size 20mm Flange Diameter 13.50mm Over All Height White Nylon Bumper Deﬂector Flange Nuts,White Nylon,25 Pcs.,G.M. # 11547637
Nuts Hex Flange Type Metric,17074PK,20mm Flange Diameter 10mm Hex Size,20mm Flange Diameter 10mm Hex Size Black Nylon Wheelhouse Liner Nuts,Black Nylon,25 Pcs.,#8 (4.20mm) Screw Size; G.M. # 11612034
Nuts Hex Flange Type Metric,5797PK,5-.80mm Screw Size 8mm Hex Size 11.80mm Outside Diameter Flange Metric Hex Flange Nuts,5-.80mm Screw Size 8mm Hex Size 11.80mm Outside Diameter Flange Black Finish Metric Hex Flange Nuts General Motors,Black Finish,50 Pcs.,"G.M. # 11502722, 11502702"
Nuts Hex Flange Type Metric,11191PK,8-1.25mm Screw Size 13mm Hex Size 17mm Outside Diameter Flange Metric Hex Flange Nuts,"8-1.25mm Screw Size 13mm Hex Size 17mm Outside Diameter Flange Black Finish Metric Hex Flange Nuts 11514518, 11514596",Black Finish,25 Pcs.,"G.M. # 11501889, 11507036, 11502609,"
Nuts Hex Loose Washer Metric,1017PK,10-1.50mm Screw Size 15mm Hex Size 21mm Outside Diameter Flange Metric Hex Flange Nuts,10-1.50mm Screw Size 15mm Hex Size 21mm Outside Diameter Flange Black Finish Metric Hex Flange Nuts,Black Finish,25 Pcs.,G.M. # 11501850
Nuts Hex Loose Washer Metric,1639PK,5-.80mm Screw Size 10mm Hex Size 15mm Outside Diameter Loose Washer Metric Hex Nuts,5-.80mm Screw Size 10mm Hex Size 15mm Outside Diameter Loose Washer Black Finish Metric Hex Nuts,Black Finish,50 Pcs.,"AMC # 4200408; Ford # N621903-S61, N621903-S2; G.M. # 11504614"
Nuts Hex Loose Washer Metric,12892PK,5-.80mm Screw Size 10mm Hex Size 19mm Outside Diameter Loose Washer Metric Hex Nuts,5-.80mm Screw Size 10mm Hex Size 19mm Outside Diameter Loose Washer Black Finish Metric Hex Nuts,Black Finish,50 Pcs.,G.M. # 11504614
Nuts Hex Loose Washer Metric,5910PK,6-1.00mm Screw Size 10mm Hex Size 16mm Outside Diameter Loose Barbed Black Finish Metric Hex Nuts,6-1.00mm Screw Size 10mm Hex Size 16mm Outside Diameter Loose Barbed Washer Black Finish Metric Hex Nuts,Black Finish,25 Pcs.,"G.M. # 11505329, 11503752; V.W. # N90100001"
"Nuts Speed Type ""U"" for Sheet Metal Screws",11896PK,6-1.00mm Screw Size 11mm Hex Size 19mm Outside Loose Barbed Washer Metric Hex Nuts 5916XPK    8-1.25mm Screw Size 13mm Hex Size 24mm Outside Diameter Loose Barbed Metric Hex Nuts,"6-1.00mm Screw Size 11mm Hex Size 19mm Outside Loose Barbed Washer Black Finish Metric Hex Nuts 11517293, 11609411 5916XPK    8-1.25mm Screw Size 13mm Hex Size 24mm Outside Diameter Loose Barbed Washer Black Finish Metric Hex Nuts",Black Finish,25 Pcs.,"G.M. # 11503754, 11503756, 11505005,; Ford # N621940-S424; G.M. # 11503695, 11506117, 11516780,"
"Nuts Speed Type ""U"" for Sheet Metal Screws",1350PK,".025 - .150"" Panel Range 3/8"" Center of Hole to Edge",".025 - .150"" Panel Range 3/8"" Center of Hole to Edge Black Finish General Motors",Black Finish,100 Pcs.,"#8 (4.20mm) Screw Size; Ford # 381818-S2, 15650655; G.M. # 9424837, 9431530, 15650655"
"Speed Type ""U"" Nuts",5750PK,".025 - .150"" Panel Range 5/8"" Center of Hole to Edge c::: 1 /",".025 - .150"" Panel Range 5/8"" Center of Hole to Edge Black Finish i ,. , ;;; l,i; ,;~;t'J,.;},~).~:-,..   I c::: 1 /",Black Finish,100 Pcs.,"#8 (4.20mm) Screw Size                           _5'fi'N7f,r.~-4f~t'""-!°~~; Ford # 381863-S2; G.M. # 9440178, 9433155, 11504531"
"Speed Type ""U"" Nuts",11040PK,".045 - .062"" Panel Range 3/8"" Center Of Hole To Edge",".045 - .062"" Panel Range 3/8"" Center Of Hole To Edge Black Finish",Black Finish,50 Pcs.,"#8 (4.20mm) Screw Size; G.M. # 445429, 9422552"
"Speed Type ""U"" Nuts",1510PK,".125 - .250"" Panel Range 3/8"" Center of Hole to Edge",".125 - .250"" Panel Range 3/8"" Center of Hole to Edge Black Finish",Black Finish,100 Pcs.,#8 (4.20mm) Screw Size; G.M. # 9433156
"Nuts Speed Type ""U"" for Machine Screws",1192PK,".025 - .150"" Panel Range 3/8"" Center of Hole to Edge",".025 - .150"" Panel Range 3/8"" Center of Hole to Edge Black Finish C?:· I",Black Finish,25 Pcs.,#14 (6.30mm) Screw Size; G.M. # 9431532
"Nuts Extruded Type ""U"" Standard",9848PK,"1/4-20 Screw Size .064 - .125"" Panel Range 9/16"" Center of Hole to Edge","1/4-20 Screw Size .064 - .125"" Panel Range 9/16"" Center of Hole to Edge Black Finish C    ?   e",Black Finish,100 Pcs.,"G.M. # 9431647, 22529733"
"Nuts Extruded Type ""U"" Standard",938PK,"10-24 Screw Size .025 - .125"" Panel Range 15/32"" Center of Hole to Edge Extruded ""U"" Nuts","10-24 Screw Size .025 - .125"" Panel Range 15/32"" Center of Hole to Edge Black Finish Extruded ""U"" Nuts",Black Finish,50 Pcs.,Chrysler # 149251; G.M. # 152273
"Nuts Extruded Type ""U"" Standard",2969PK,"1/4-20 Screw Size .010 - .165"" Panel Range 17/32"" Center of Hole to Edge Extruded ""U"" Nuts","1/4-20 Screw Size .010 - .165"" Panel Range 17/32"" Center of Hole to Edge Black Finish Extruded ""U"" Nuts",Black Finish,25 Pcs.,"Ford # 45263-S2; G.M. # 1494252, 1480627"
"Nuts Extruded Type ""U"" Standard",5480PK,"1/4-20 Screw Size .010 - .165"" Panel Range 25/32"" Center of Hole to Edge Extruded ""U"" Nuts","1/4-20 Screw Size .010 - .165"" Panel Range 25/32"" Center of Hole to Edge Black Finish Extruded ""U"" Nuts",Black Finish,25 Pcs.,Ford # 45267; G.M. # 1494257
"Nuts Extruded Type ""U"" Standard",1835PK,"5/16-18 Screw Size .025 - .125"" Panel Range 5/8"" Center of Hole to Edge Extruded ""U"" Nuts","5/16-18 Screw Size .025 - .125"" Panel Range 5/8"" Center of Hole to Edge Black Finish Extruded ""U"" Nuts General Motors",Black Finish,25 Pcs.,Chrysler # 3786805; G.M. # 1494253
"Nuts Extruded Type ""U"" Standard",1836PK,"5/16-18 Screw Size .010 - .170"" Panel Range 27/32"" Center of Hole to Edge Extruded ""U"" Nuts","5/16-18 Screw Size .010 - .170"" Panel Range 27/32"" Center of Hole to Edge Black Finish Extruded ""U"" Nuts",Black Finish,25 Pcs.,Ford # 379831-S; G.M. # 1494258
"Nuts Extruded Type ""U"" Metric",5412PK,"3/8-16 Screw Size .035 - .205"" Panel Range 3/4"" Center of Hole to Edge Extruded ""U"" Nuts","3/8-16 Screw Size .035 - .205"" Panel Range 3/4"" Center of Hole to Edge Black Finish Extruded ""U"" Nuts -  - - - - - - - - - - - - - - - - 71~®",Black Finish,25 Pcs.,"Ford # 45265-S2; G.M. # 1494254, 12337873"
"Nuts Extruded Type ""U"" Metric",10726PK,".50 - 2.00mm Panel Range 10mm Center of Hole to Edge Extruded ""U"" Nuts",".50 - 2.00mm Panel Range 10mm Center of Hole to Edge Zinc Organic Prevailing Torque Extruded ""U"" Nuts",,50 Pcs.,#8 (4.20-1.41mm) Screw Size; G.M. # 11516397
"Nuts Extruded Type ""U"" Metric",10795PK,".65 - 3.80mm Panel Range 9.50mm Center of Hole to Edge Extruded ""U"" Nuts",".65 - 3.80mm Panel Range 9.50mm Center of Hole to Edge Zinc Organic Prevailing Torque Extruded ""U"" Nuts",,25 Pcs.,#8 (4.20-1.41mm) Screw Size; G.M. # 11513599; Ford # W704823-S439
"Nuts Extruded Type ""U"" Metric",11043PK,".65- 3.80mm Panel Range 15mm Center of Hole To Edge Extruded ""U"" Nuts",".65- 3.80mm Panel Range 15mm Center of Hole To Edge Zinc Organic Prevailing Torque Extruded ""U"" Nuts",,25 Pcs.,#8 (4.20-1.41mm) Screw Size; G.M. # 11515638
"Nuts Extruded Type ""U"" Metric",11339PK,"2.00 - 3.00mm Panel Range 10.10mm Center of Hole to Edge Extruded ""U"" Nuts","2.00 - 3.00mm Panel Range 10.10mm Center of Hole to Edge Prevailing Torque 6.28 In-lbs Black Finish Extruded ""U"" Nuts",Black Finish,25 Pcs.,#8 (4.20-1.41mm) Screw Size; G.M. # 11513700
"Nuts Extruded Type ""U"" Metric",16078PK,"2.00 - 3.00mm Panel Range 9.50mm Center of Hole to Edge Extruded ""U"" Nuts","2.00 - 3.00mm Panel Range 9.50mm Center of Hole to Edge Zinc Organic Extruded ""U"" Nuts",,25 Pcs.,#8 (4.20-1.41mm) Screw Size; G.M. # 11548579
"Nuts Extruded Type ""U"" Metric",1021PK,"4-.70mm Screw Size .80 - 4.00mm Panel Range 13.50mm Center of Hole to Edge Extruded ""U"" Nuts","4-.70mm Screw Size .80 - 4.00mm Panel Range 13.50mm Center of Hole to Edge Black Finish Extruded ""U"" Nuts",Black Finish,50 Pcs.,G.M. # 11500655
"Nuts Extruded Type ""U"" Metric",12893PK,"5-.80mm Screw Size .60 - 3.80mm Panel Range 11mm Center of Hole To Edge Extruded ""U"" Nuts","5-.80mm Screw Size .60 - 3.80mm Panel Range 11mm Center of Hole To Edge Black Finish Extruded ""U"" Nuts W520821-S426 General Motors",Black Finish,50 Pcs.,"Ford # N623331-S2, W520821-S439,; G.M. # 11505596, 11500656"
"Nuts Extruded Type ""U"" Metric",1012PK,"5-.80mm Screw Size .80 - 4.00mm Panel Range 8mm Center of Hole to Edge Extruded ""U"" Nuts","5-.80mm Screw Size .80 - 4.00mm Panel Range 8mm Center of Hole to Edge Black Finish Extruded ""U"" Nuts",Black Finish,50 Pcs.,"G.M. # 11500657, 11504693"
"Nuts Extruded Type ""U"" Metric",16400PK,"6-1.00mm Screw Size 1.80 - 2.50mm Panel Range 9mm Center of Hole to Edge Extruded ""U"" Nuts","6-1.00mm Screw Size 1.80 - 2.50mm Panel Range 9mm Center of Hole to Edge Zinc Finish Extruded ""U"" Nuts",Zinc Finish,15 Pcs.,Ford # N806728-S439; G.M. # 11517841
"Nuts Extruded Type ""U"" Metric",9949PK,"6-1.00mm Screw Size .50 - 2.30mm Panel Range 14mm Center of Hole to Edge Extruded ""U"" Nuts","6-1.00mm Screw Size .50 - 2.30mm Panel Range 14mm Center of Hole to Edge Extruded ""U"" Nuts",,25 Pcs.,G.M. #4435-M Finish Prevailing Torque; G.M.
"Nuts Extruded Type ""U"" Metric",16081PK,"6-1.00 Screw Size .70 - 2.00mm Panel Range 14mm Center of Hole to Edge Extruded ""U"" Nuts","6-1.00 Screw Size .70 - 2.00mm Panel Range 14mm Center of Hole to Edge Zinc Organic Extruded ""U"" Nuts",,10 Pcs.,G.M. # 11611321
"Nuts Extruded Type ""U"" Metric",11030PK,"6-1.00mm Screw Size .80 - 2.00mm Panel Range 14mm Center of Hole to Edge Extruded ""U"" Nuts","6-1.00mm Screw Size .80 - 2.00mm Panel Range 14mm Center of Hole to Edge Zinc Organic Extruded ""U"" Nuts",,15 Pcs.,G.M. # 11570097
"Nuts Extruded Type ""U"" Metric",10836PK,"6-1.00mm Screw Size .80 - 4.00mm Panel Range 13.50mm Center of Hole to Edge Prevailing Torque Extruded ""U"" Nuts","6-1.00mm Screw Size .80 - 4.00mm Panel Range 13.50mm Center of Hole to Edge Black Phosphate Organic Finish Prevailing Torque Extruded ""U"" Nuts",Phosphate,25 Pcs.,Chrysler # 6101308; Ford # N800854-S1; G.M. # 11509005
"Nuts Extruded Type ""U"" Metric",5596PK,"6-1.00mm Screw Size .80 - 4.00mm Panel Range 13.50mm Center of Hole to Edge Extruded ""U"" Nuts","6-1.00mm Screw Size .80 - 4.00mm Panel Range 13.50mm Center of Hole to Edge Black Finish Extruded ""U"" Nuts N623332-S53, N623332-S100",Black Finish,25 Pcs.,"Ford # N623332, N623332-S2,; G.M. # 11503957, 11503716, 1016937"
"Nuts Extruded Type ""U"" Metric",5650PK,"6-1.00mm Screw Size 1.00 - 2.50mm Panel Range 19.50mm Center of Hole to Edge Extruded ""U"" Nuts","6-1.00mm Screw Size 1.00 - 2.50mm Panel Range 19.50mm Center of Hole to Edge Black Finish Extruded ""U"" Nuts",Black Finish,25 Pcs.,"Ford # W520832-S424, W520832-S426; G.M. # 11503715, 11506099, 11508241"
"Nuts Extruded Type ""U"" Metric",9512PK,"6-1.00mm Screw Size 3.40 - 6.30mm Panel Range 13.50mm Center of Hole to Edge Extruded ""U"" Nuts","6-1.00mm Screw Size 3.40 - 6.30mm Panel Range 13.50mm Center of Hole to Edge Black Finish Extruded ""U"" Nuts",Black Finish,25 Pcs.,Ford # N802331-S53; G.M. # 11504047
"Nuts Extruded Type ""U"" Metric",5559PK,"6.30-1.00mm Screw Size .80 - 4.00mm Panel Range 13.50mm Center of Hole to Edge Extruded ""U"" Nuts","6.30-1.00mm Screw Size .80 - 4.00mm Panel Range 13.50mm Center of Hole to Edge Black Finish Extruded ""U"" Nuts General Motors",Black Finish,25 Pcs.,"G.M. # 11500658, 9433043, 11502785"
"Nuts Extruded Type ""U"" Metric",5560PK,"8-1.25mm Screw Size .80 - 4.00mm Panel Range 14.50mm Center of Hole to Edge Extruded ""U"" Nuts","8-1.25mm Screw Size .80 - 4.00mm Panel Range 14.50mm Center of Hole to Edge Black Finish Extruded ""U"" Nuts",Black Finish,25 Pcs.,"Chrysler # 6100042, 6101283; Ford # N623333-S2, N623333-S100; G.M. # 11500660, 11508925, 11502617"
"Nuts Extruded Type ""U"" Metric",16080PK,"8-1.25 Screw Size .80 - 4.30mm Panel Range 21mm Center of Hole to Edge Extruded ""U"" Nuts","8-1.25 Screw Size .80 - 4.30mm Panel Range 21mm Center of Hole to Edge Zinc Organic Extruded ""U"" Nuts",,15 Pcs.,Ford # W520813-S439; G.M. # 11516150
"Nuts Extruded Type ""U"" Metric",5557PK,"8-1.25mm Screw Size .80 - 4.50mm Panel Range 20mm Center of Hole to Edge Extruded ""U"" Nuts","8-1.25mm Screw Size .80 - 4.50mm Panel Range 20mm Center of Hole to Edge Black Finish Extruded ""U"" Nuts",Black Finish,25 Pcs.,"Ford # N623343-S100, N623343-S2; G.M. # 11500661, 11503317, 11516150"
"Nuts Nylon Type ""U"" Metric",5558PK,"10-1.50mm Screw Size .90 - 6.00mm Panel Range 19mm Center of Hole to Edge Extruded ""U"" Nuts","10-1.50mm Screw Size .90 - 6.00mm Panel Range 19mm Center of Hole to Edge Black Finish Extruded ""U"" Nuts",Black Finish,25 Pcs.,"G.M. # 11500662, 22531616"
"Nuts Nylon Type ""U"" Metric",1601PK,"Up to 1.00mm Panel Range 11mm Center of Hole to Edge ""U"" Type Nuts","Up to 1.00mm Panel Range 11mm Center of Hole to Edge Black Nylon Fender Wheel Housing ""U"" Type Nuts Mazda LA01-56-135",Black Nylon,15 Pcs.,"#10 (4.80mm) Screw Size; G.M. # 94841226; Toyota # 53879-14010-A, 53879-14020,"
Nuts Nylon,15729PK,"Up To 2.00mm Panel Range 12mm Center Of Hole to Edge ""U"" Type Nuts","Up To 2.00mm Panel Range 12mm Center Of Hole to Edge Red Nylon ""U"" Type Nuts",,25 Pcs.,#12 (5.50mm) Screw Size; G.M. # 24449408
Nuts Nylon,11193PK,6.50mm Stem Length 9.60mm Head Size 6.00 x 6.50mm Hole Size Rear Bumper Grommets,6.50mm Stem Length 9.60mm Head Size 6.00 x 6.50mm Hole Size Natural Nylon With Sealer Rear Bumper Grommets,Natural Nylon,50 Pcs.,#6 (3.50mm) Screw Size; G.M. # 11589183
Nuts Nylon,1297PK,"5/16"" Stem Length 13/32"" Head Size 9/32"" Hole Size Headlight Screw Grommets","5/16"" Stem Length 13/32"" Head Size 9/32"" Hole Size Natural Nylon Headlight Screw Grommets a General Motors",Natural Nylon,50 Pcs.,"#6 (3.50mm) Screw Size; Chrysler # 6029501; G.M. # 1370853; V.W. # 179-813-883, 155-809-966"
Nuts Nylon,9873PK,8mm Stem Length 12.50mm Head Diameter 7.00 x 7.50mm Hole Size Headlight Door to Radiator Grille Grommets,8mm Stem Length 12.50mm Head Diameter 7.00 x 7.50mm Hole Size Natural Nylon Headlight Door to Radiator Grille Grommets =,Natural Nylon,50 Pcs.,#6 (3.50mm) Screw Size; G.M. # 1355003
Nuts Nylon,9111PK,8.50mm Stem Length 10mm Head Size 6.50 x 7.50mm Hole Size Headlight Screw Grommets,8.50mm Stem Length 10mm Head Size 6.50 x 7.50mm Hole Size Natural Nylon Headlight Screw Grommets,Natural Nylon,50 Pcs.,#6 (3.50mm) Screw Size; AMC # 400141; G.M. # 380382; Mitsubishi # MS480001
Grille Attachment Screw Grommets,1202PK,8.50mm Stem Length 13.00 x 17.00mm Head Size 7.00 x 15.00mm Hole Size,8.50mm Stem Length 13.00 x 17.00mm Head Size 7.00 x 15.00mm Hole Size Natural Nylon,Natural Nylon,50 Pcs.,#6 (3.50mm) Screw Size; G.M. # 14032291
Grille Attachment Screw Grommets,637PK,9mm Stem Length 14.00 x 21.00mm Head Size 7.00 x 18.50mm Hole Size Screw Grommets,9mm Stem Length 14.00 x 21.00mm Head Size 7.00 x 18.50mm Hole Size Natural Nylon Rear Bumper Bar Screw Grommets,Natural Nylon,100 Pcs.,#6 (3.50mm) Screw Size; G.M. # 1377030
Grille Attachment Screw Grommets,9085PK,"3/8"" Stem Length 15/64 x 23/64"" Head Size 15/64"" Hole Size Marker Light Screw Grommets","3/8"" Stem Length 15/64 x 23/64"" Head Size 15/64"" Hole Size White Nylon Marker Light Screw Grommets a",White Nylon,50 Pcs.,#6 (3.50mm) Screw Size; G.M. # 1254815
Grille Attachment Screw Grommets,1407PK,16.50mm Stem Length 14.70 x 20.80mm Head Size 7.10 x 20.30mm Hole Size High Torque Screw Grommets,16.50mm Stem Length 14.70 x 20.80mm Head Size 7.10 x 20.30mm Hole Size Black Nylon High Torque Screw Grommets,Black Nylon,25 Pcs.,"#6 (3.50mm) Screw Size; AMC # 8934-201-602; Chrysler # 6031869; G.M. # 10032838, 1264963"
Grille Attachment Screw Grommets,11863PK,8.30mm Stem Length 11.00 x 13.60mm Head Size,8.30mm Stem Length 11.00 x 13.60mm Head Size Black Nylon Cowl Vent Nuts,Black Nylon,25 Pcs.,#6 to #8 Screw Size; Chrysler # 6035274; G.M. # 15596280
Nuts Nylon,2940PK,"17/64"" Stem Length 31/64"" Head Size 5/16"" Hole Size Headlamp Screw Grommets","17/64"" Stem Length 31/64"" Head Size 5/16"" Hole Size Natural Nylon Headlamp Screw Grommets General Motors",Natural Nylon,50 Pcs.,#8 (4.20mm) Screw Size; G.M. # 14013246
Grille Screw Grommets,9050PK,"17/64"" Stem Length 17/32"" Head Size 11/32"" Hole Size","17/64"" Stem Length 17/32"" Head Size 11/32"" Hole Size Natural Nylon",Natural Nylon,50 Pcs.,#8 (4.20mm) Screw Size; G.M.
Grille Screw Grommets,1574PK,"9/32"" Stem Length 7/16"" Head Size 5/16"" Hole Size","9/32"" Stem Length 7/16"" Head Size 5/16"" Hole Size Natural Nylon",Natural Nylon,100 Pcs.,"#8 (4.20mm) Screw Size; G.M. # 3919773, 22649878, 22649879"
Grille Screw Grommets,2980PK,"9/32"" Stem Length 7/16"" Head Size 5/16"" Hole Size","9/32"" Stem Length 7/16"" Head Size 5/16"" Hole Size Natural Nylon a",Natural Nylon,50 Pcs.,"#8 (4.20mm) Screw Size; G.M. # 3893980, 347347"
Grille Screw Grommets,1997PK,8mm Stem Length 13mm Head Diameter 7.50mm Hole Size Tail Light Screw Grommets,8mm Stem Length 13mm Head Diameter 7.50mm Hole Size Black Nylon Tail Light Screw Grommets,Black Nylon,25 Pcs.,#8 (4.20mm) Screw Size; G.M. # 3997391; V.W. # 179-813-881
Grille Screw Grommets,12667PK,8.50mm Stem Length 9.70mm Head Diameter 6.50 x 7.50mm Hole Size Screw Grommets,8.50mm Stem Length 9.70mm Head Diameter 6.50 x 7.50mm Hole Size Natural Nylon With Sealer Screw Grommets,Natural Nylon,25 Pcs.,#8 (4.20mm) Screw Size; G.M. # 9669486; Renault # 8934-201-262
Grille Screw Grommets,10553PK,"13/32"" Stem Length 1/2 x 21/32"" Head Size 19/64 x 15/32"" Hole Size Fender Shield Screw Grommets","13/32"" Stem Length 1/2 x 21/32"" Head Size 19/64 x 15/32"" Hole Size Black Nylon Door Panel & Fender Shield Screw Grommets",Black Nylon,25 Pcs.,#8 (4.20mm) Screw Size; Chrysler # 6035821; G.M. # 11517759
Door Reveal Screw Grommets,10556PK,11mm Stem Length 10mm Head Size 6.70mm Hole Size,11mm Stem Length 10mm Head Size 6.70mm Hole Size Natural Nylon,Natural Nylon,25 Pcs.,#8 (4.20mm) Screw Size; Ford # W710362; G.M. # 25647358
Nuts Nylon,11202PK,16mm Stem Length 12mm Head Size 7mm Hole Size Bumper Cover Grommets,16mm Stem Length 12mm Head Size 7mm Hole Size Natural Nylon With Sealer Bumper Cover Grommets General Motors,Natural Nylon,25 Pcs.,#8 (4.20mm) Screw Size; G.M. # 11561847
Nuts Nylon,10552PK,18mm Stem Length 13.00 x 22.00mm Head Diameter 6.00 x 16.50mm Hole Size Screw Grommets,18mm Stem Length 13.00 x 22.00mm Head Diameter 6.00 x 16.50mm Hole Size Natural Nylon With Sealer Back Glass Moulding & Interior Trim Screw Grommets,Natural Nylon,15 Pcs.,"#8 (4.20mm) Screw Size; Ford # W705590-S300, W710459-S300; G.M. # 25649667"
Nuts Nylon,15829PK,8mm Stem Length 13mm Head Diameter 8mm Hole Size License Plate Grommets,8mm Stem Length 13mm Head Diameter 8mm Hole Size White Nylon License Plate Grommets,White Nylon,50 Pcs.,#10 (4.80mm) Screw Size; G.M. # 3783006
Nuts Nylon,17945PK,11mm Stem Length 9.50mm Head Diameter Interior Trim Grommets,11mm Stem Length 9.50mm Head Diameter Natural Nylon Lower Door & Handle Interior Trim Grommets,Natural Nylon,25 Pcs.,"#10 (4.80mm) Screw Size; G.M. # 90230846, 94515248"
Grille Screw Grommets,1560PK,11mm Stem Length 12mm Head Size 8 x 9mm Hole Size,11mm Stem Length 12mm Head Size 8 x 9mm Hole Size Natural Nylon,Natural Nylon,50 Pcs.,"#10 (4.80mm) Screw Size; G.M. # 94841764; Mitsubishi # MS480002, MS480009; Toyota # 90189-05013"
Door Handle Screw Grommets,10551PK,"9/16"" Stem Length 5/8 x 3/4"" Head Size 11/32 x 1/2"" Hole Size","9/16"" Stem Length 5/8 x 3/4"" Head Size 11/32 x 1/2"" Hole Size Natural Nylon",Natural Nylon,15 Pcs.,#12 (5.50mm) Screw Size; G.M. # 11517873
